t,S,x,y,z
246.1,0.166666666667,1.66666666667,9.44921338638e-33,4.65649807578e-66
246.2,0.166666666667,1.66666666667,9.18141652702e-33,4.38532473847e-66
246.3,0.166666666667,1.66666666667,8.92120920501e-33,4.12994330695e-66
246.4,0.166666666667,1.66666666667,8.66837632792e-33,3.8894341322e-66
246.5,0.166666666667,1.66666666667,8.42270889917e-33,3.66293112142e-66
246.6,0.166666666667,1.66666666667,8.1840038453e-33,3.44961861912e-66
246.7,0.166666666667,1.66666666667,7.95206384806e-33,3.24872846988e-66
246.8,0.166666666667,1.66666666667,7.72669718135e-33,3.05953725218e-66
246.9,0.166666666667,1.66666666667,7.5077175527e-33,2.88136367328e-66
247,0.166666666667,1.66666666667,7.2949439493e-33,2.71356611586e-66
247.1,0.166666666667,1.66666666667,7.08820048835e-33,2.55554032745e-66
247.2,0.166666666667,1.66666666667,6.88731627168e-33,2.40671724454e-66
247.3,0.166666666667,1.66666666667,6.6921252445e-33,2.26656094328e-66
247.4,0.166666666667,1.66666666667,6.50246605811e-33,2.13456670959e-66
247.5,0.166666666667,1.66666666667,6.31818193654e-33,2.01025922166e-66
247.6,0.166666666667,1.66666666667,6.13912054695e-33,1.89319083827e-66
247.7,0.166666666667,1.66666666667,5.96513387373e-33,1.78293998679e-66
247.8,0.166666666667,1.66666666667,5.7960780961e-33,1.67910964507e-66
247.9,0.166666666667,1.66666666667,5.63181346927e-33,1.58132591173e-66
248,0.166666666667,1.66666666667,5.47220420892e-33,1.4892366597e-66
248.1,0.166666666667,1.66666666667,5.31711837891e-33,1.40251026822e-66
248.2,0.166666666667,1.66666666667,5.1664277823e-33,1.3208344286e-66
248.3,0.166666666667,1.66666666667,5.02000785531e-33,1.24391501959e-66
248.4,0.166666666667,1.66666666667,4.87773756437e-33,1.17147504825e-66
248.5,0.166666666667,1.66666666667,4.73949930611e-33,1.10325365242e-66
248.6,0.166666666667,1.66666666667,4.60517881008e-33,1.0390051614e-66
248.7,0.166666666667,1.66666666667,4.47466504437e-33,9.78498211214e-67
248.8,0.166666666667,1.66666666667,4.34785012374e-33,9.21514911498e-67
248.9,0.166666666667,1.66666666667,4.22462922054e-33,8.67850060818e-67
249,0.166666666667,1.66666666667,4.10490047795e-33,8.17310407748e-67
249.1,0.166666666667,1.66666666667,3.98856492587e-33,7.69713954947e-67
249.2,0.166666666667,1.66666666667,3.87552639909e-33,7.24889303774e-67
249.3,0.166666666667,1.66666666667,3.76569145774e-33,6.8267503707e-67
249.4,0.166666666667,1.66666666667,3.65896931015e-33,6.42919137876e-67
249.5,0.166666666667,1.66666666667,3.5552717377e-33,6.05478442014e-67
249.6,0.166666666667,1.66666666667,3.45451302196e-33,5.70218122539e-67
249.7,0.166666666667,1.66666666667,3.35660987383e-33,5.37011204215e-67
249.8,0.166666666667,1.66666666667,3.26148136466e-33,5.05738106267e-67
249.9,0.166666666667,1.66666666667,3.16904885937e-33,4.76286211765e-67
250,0.166666666667,1.66666666667,3.07923595146e-33,4.48549462076e-67
250.1,0.166666666667,1.66666666667,2.99196839984e-33,4.22427974942e-67
250.2,0.166666666667,1.66666666667,2.90717406744e-33,3.97827684794e-67
250.3,0.166666666667,1.66666666667,2.82478286163e-33,3.74660004017e-67
250.4,0.166666666667,1.66666666667,2.74472667624e-33,3.52841503936e-67
250.5,0.166666666667,1.66666666667,2.66693933526e-33,3.32293614384e-67
250.6,0.166666666667,1.66666666667,2.59135653816e-33,3.12942340763e-67
250.7,0.166666666667,1.66666666667,2.51791580675e-33,2.94717997588e-67
250.8,0.166666666667,1.66666666667,2.44655643347e-33,2.77554957538e-67
250.9,0.166666666667,1.66666666667,2.3772194313e-33,2.61391415129e-67
251,0.166666666667,1.66666666667,2.30984748491e-33,2.46169164152e-67
251.1,0.166666666667,1.66666666667,2.24438490334e-33,2.31833388061e-67
251.2,0.166666666667,1.66666666667,2.18077757396e-33,2.18332462577e-67
251.3,0.166666666667,1.66666666667,2.1189729177e-33,2.05617769785e-67
251.4,0.166666666667,1.66666666667,2.05891984564e-33,1.93643523058e-67
251.5,0.166666666667,1.66666666667,2.00056871674e-33,1.82366602175e-67
251.6,0.166666666667,1.66666666667,1.94387129682e-33,1.71746398039e-67
251.7,0.166666666667,1.66666666667,1.88878071869e-33,1.61744666444e-67
251.8,0.166666666667,1.66666666667,1.83525144342e-33,1.52325390353e-67
251.9,0.166666666667,1.66666666667,1.78323922266e-33,1.43454650199e-67
252,0.166666666667,1.66666666667,1.73270106209e-33,1.35100501735e-67
252.1,0.166666666667,1.66666666667,1.68359518591e-33,1.27232861004e-67
252.2,0.166666666667,1.66666666667,1.63588100222e-33,1.19823396e-67
252.3,0.166666666667,1.66666666667,1.58951906956e-33,1.12845424646e-67
252.4,0.166666666667,1.66666666667,1.54447106426e-33,1.06273818709e-67
252.5,0.166666666667,1.66666666667,1.50069974876e-33,1.00084913309e-67
252.6,0.166666666667,1.66666666667,1.45816894084e-33,9.42564217014e-68
