t,S,x,y,z
743.999999999,0.374436207441,0.546806057496,0.0027184971941,2.79554069627e-06
744.099999999,0.374450100889,0.546776091381,0.00274354092951,2.71869474258e-06
744.199999999,0.374464119525,0.546745858535,0.00276880602419,2.64444238563e-06
744.299999999,0.374478264339,0.546715356892,0.00279429419045,2.57268978382e-06
744.399999999,0.374492536329,0.546684584375,0.0028200071511,2.50334671955e-06
744.499999999,0.374506936498,0.546653538893,0.00284594663939,2.43632645388e-06
744.599999999,0.374521465857,0.54662221834,0.00287211439901,2.37154558719e-06
744.699999999,0.374536125426,0.546590620598,0.00289851218401,2.30892392572e-06
744.799999999,0.374550916229,0.546558743536,0.00292514175878,2.24838435352e-06
744.899999999,0.374565839299,0.546526585008,0.00295200489799,2.18985270979e-06
744.999999999,0.374580895675,0.546494142855,0.00297910338655,2.13325767128e-06
745.099999999,0.374596086406,0.546461414904,0.00300643901956,2.07853063947e-06
745.199999999,0.374611412543,0.546428398972,0.00303401360227,2.02560563254e-06
745.299999999,0.374626875148,0.546395092859,0.00306182894999,1.97441918168e-06
745.399999999,0.37464247529,0.546361494353,0.0030898868881,1.92491023174e-06
745.499999999,0.374658214042,0.546327601231,0.00311818925194,1.87702004594e-06
745.599999999,0.374674092486,0.546293411254,0.00314673788679,1.83069211451e-06
745.699999999,0.374690111712,0.546258922173,0.00317553464777,1.78587206707e-06
745.799999999,0.374706272814,0.546224131724,0.00320458139984,1.74250758864e-06
745.899999999,0.374722576896,0.54618903763,0.00323388001769,1.70054833903e-06
745.999999999,0.374739025067,0.546153637604,0.00326343238568,1.65994587563e-06
746.099999999,0.374755618442,0.546117929343,0.0032932403978,1.62065357926e-06
746.199999999,0.374772358146,0.546081910535,0.00332330595758,1.58262658311e-06
746.299999999,0.374789245308,0.546045578852,0.00335363097804,1.54582170458e-06
746.399999999,0.374806281064,0.546008931957,0.00338421738158,1.51019737989e-06
746.499999999,0.374823466559,0.545971967498,0.00341506709995,1.47571360135e-06
746.599999999,0.374840802941,0.545934683112,0.00344618207414,1.44233185722e-06
746.699999999,0.374858291369,0.545897076424,0.00347756425432,1.410015074e-06
746.799999999,0.374875933005,0.545859145047,0.00350921559976,1.37872756103e-06
746.899999999,0.37489372902,0.545820886581,0.00354113807872,1.34843495742e-06
746.999999999,0.37491168059,0.545782298617,0.0035733336684,1.31910418109e-06
747.099999999,0.374929788899,0.545743378731,0.00360580435482,1.2907033799e-06
747.199999999,0.374948055136,0.545704124489,0.00363855213274,1.26320188471e-06
747.299999999,0.374966480498,0.545664533446,0.00367157900556,1.23657016442e-06
747.399999999,0.374985066188,0.545624603143,0.00370488698524,1.21077978283e-06
747.499999999,0.375003813414,0.545584331114,0.00373847809219,1.18580335715e-06
